X;Y;Formation affleurante;TOPO;Toit_LATE;Epaisseur_LATE;Base_LATE;Toit_ASUP;Epaisseur_ASUP;Base_ASUP;Toit_CARB;Epaisseur_CARB;Base_CARB;Toit_AINF
2252583,75;324593,75;Carbonates;41,1478233337;;;;;;;41,1478233337;17,4478244781;23,6999988556;23,6999988556
2252586,25;324593,75;Carbonates;41,1497573853;;;;;;;41,1497573853;17,4497585297;23,6999988556;23,6999988556
2252363,75;324596,25;Laterites;53,4512786865;53,4512786865;3,7802352905;49,671043396;49,671043396;14,2687988281;35,4022445679;;;;35,4022445679
2252366,25;324596,25;Laterites;53,3761863708;53,3761863708;3,7923202515;49,5838661194;49,5838661194;14,2085342407;35,3753318787;;;;35,3753318787
2252368,75;324596,25;Laterites;53,2032394409;53,2032394409;3,710609436;49,4926300049;49,4926300049;14,1500091553;35,3426208496;;;;35,3426208496
2252371,25;324596,25;Laterites;53,0708427429;53,0708427429;3,6735954285;49,3972473145;49,3972473145;14,0937461853;35,3035011292;;;;35,3035011292
2252373,75;324596,25;Laterites;52,9403572083;52,9403572083;3,6426734924;49,2976837158;49,2976837158;14,0402908325;35,2573928833;;;;35,2573928833
2252376,25;324596,25;Laterites;52,7959022522;52,7959022522;3,6019554138;49,1939468384;49,1939468384;13,9901733398;35,2037734985;;;;35,2037734985
2252378,75;324596,25;Laterites;52,641620636;52,641620636;3,5555229187;49,0860977173;49,0860977173;13,9438896179;35,1422080994;;;;35,1422080994
2252381,25;324596,25;Laterites;52,4836540222;52,4836540222;3,509349823;48,9743041992;48,9743041992;13,901927948;35,0723762512;;;;35,0723762512
2252383,75;324596,25;Laterites;52,3163490295;52,3163490295;3,4575614929;48,8587875366;48,8587875366;13,8646774292;34,9941101074;;;;34,9941101074
2252386,25;324596,25;Laterites;52,1386528015;52,1386528015;3,3987464905;48,739906311;48,739906311;13,8324890137;34,9074172974;;;;34,9074172974
2252388,75;324596,25;Laterites;51,9497642517;51,9497642517;3,3092689514;48,6404953003;48,6404953003;13,8280258179;34,8124694824;;;;34,8124694824
2252391,25;324596,25;Laterites;51,752407074;51,752407074;3,2371025085;48,5153045654;48,5153045654;13,8056602478;34,7096443176;;;;34,7096443176
2252393,75;324596,25;Laterites;51,5452842712;51,5452842712;3,1568527222;48,3884315491;48,3884315491;13,7889556885;34,5994758606;;;;34,5994758606
2252396,25;324596,25;Laterites;51,3294258118;51,3294258118;3,0687828064;48,2606430054;48,2606430054;13,7779655457;34,4826774597;;;;34,4826774597
2252398,75;324596,25;Laterites;51,105014801;51,105014801;2,9722557068;48,1327590942;48,1327590942;13,7726669312;34,3600921631;;;;34,3600921631
2252401,25;324596,25;Laterites;50,8726196289;50,8726196289;2,8669242859;48,005695343;48,005695343;13,7730369568;34,2326583862;;;;34,2326583862
2252403,75;324596,25;Laterites;50,6338386536;50,6338386536;2,7534332275;47,880405426;47,880405426;13,7181282043;34,1622772217;34,1622772217;0,0608825684;34,1013946533;34,1013946533
2252406,25;324596,25;Laterites;50,3913803101;50,3913803101;2,6334915161;47,7578887939;47,7578887939;13,4669914246;34,2908973694;34,2908973694;0,3235435486;33,9673538208;33,9673538208
2252408,75;324596,25;Laterites;50,1452674866;50,1452674866;2,5072746277;47,6379928589;47,6379928589;13,2105712891;34,4274215698;34,4274215698;0,5958175659;33,8316040039;33,8316040039
2252411,25;324596,25;Laterites;49,9014205933;49,9014205933;2,3772926331;47,5241279602;47,5241279602;12,9519424438;34,5721855164;34,5721855164;0,876991272;33,6951942444;33,6951942444
2252413,75;324596,25;Laterites;49,6703224182;49,6703224182;2,2542572021;47,4160652161;47,4160652161;12,6905517578;34,7255134583;34,7255134583;1,1663780212;33,559135437;33,559135437
2252416,25;324596,25;Laterites;49,4244308472;49,4244308472;2,1096343994;47,3147964478;47,3147964478;12,4270782471;34,8877182007;34,8877182007;1,4633255005;33,4243927002;33,4243927002
2252418,75;324596,25;Laterites;49,1886482239;49,1886482239;1,9673805237;47,2212677002;47,2212677002;12,162197113;35,0590705872;35,0590705872;1,7672309875;33,2918395996;33,2918395996
2252421,25;324596,25;Laterites;48,9629974365;48,9629974365;1,8266487122;47,1363487244;47,1363487244;11,8965415955;35,2398071289;35,2398071289;2,0775146484;33,1622924805;33,1622924805
2252423,75;324596,25;Laterites;48,7451438904;48,7451438904;1,6842842102;47,0608596802;47,0608596802;11,6307449341;35,4301147461;35,4301147461;2,3936538696;33,0364608765;33,0364608765
2252426,25;324596,25;Laterites;48,5361061096;48,5361061096;1,5405769348;46,9955291748;46,9955291748;11,3654136658;35,630115509;35,630115509;2,7151527405;32,9149627686;32,9149627686
2252428,75;324596,25;Laterites;48,3364105225;48,3364105225;1,3954238892;46,9409866333;46,9409866333;11,1011276245;35,8398590088;35,8398590088;3,0415534973;32,7983055115;32,7983055115
2252431,25;324596,25;Laterites;48,147644043;48,147644043;1,249912262;46,897731781;46,897731781;10,8384094238;36,0593223572;36,0593223572;3,372428894;32,6868934631;32,6868934631
2252433,75;324596,25;Laterites;47,9701728821;47,9701728821;1,1040077209;46,8661651611;46,8661651611;10,5777854919;36,2883796692;36,2883796692;3,7073783875;32,5810012817;32,5810012817
2252436,25;324596,25;Laterites;47,8078041077;47,8078041077;0,9612731934;46,8465309143;46,8465309143;10,319732666;36,5267982483;36,5267982483;4,0460014343;32,480796814;32,480796814
2252438,75;324596,25;Laterites;47,6545829773;47,6545829773;0,8156776428;46,8389053345;46,8389053345;10,0647010803;36,7742042542;36,7742042542;4,3879165649;32,3862876892;32,3862876892
2252441,25;324596,25;Laterites;47,4986000061;47,4986000061;0,6555595398;46,8430404663;46,8430404663;9,8131790161;37,0298614502;37,0298614502;4,7326622009;32,2971992493;32,2971992493
2252443,75;324596,25;Laterites;47,3712730408;47,3712730408;0,5161056519;46,8551673889;46,8551673889;9,5661315918;37,2890357971;37,2890357971;5,0787658691;32,210269928;32,210269928
2252446,25;324596,25;Laterites;47,256565094;47,256565094;0,5557174683;46,7008476257;46,7008476257;9,3533668518;37,3474807739;37,3474807739;5,3718032837;31,9756774902;31,9756774902
2252448,75;324596,25;Laterites;47,1429405212;47,1429405212;0,6665878296;46,4763526917;46,4763526917;9,1588401794;37,3175125122;37,3175125122;5,6414222717;31,6760902405;31,6760902405
2252451,25;324596,25;Laterites;47,0617141724;47,0617141724;0,7999038696;46,2618103027;46,2618103027;8,969367981;37,2924423218;37,2924423218;5,9122200012;31,3802223206;31,3802223206
2252453,75;324596,25;Laterites;46,9897766113;46,9897766113;0,9319992065;46,0577774048;46,0577774048;8,7850952148;37,2726821899;37,2726821899;6,184173584;31,088508606;31,088508606
2252456,25;324596,25;Laterites;46,9215011597;46,9215011597;1,0575790405;45,8639221191;45,8639221191;8,6063079834;37,2576141357;37,2576141357;6,4569721222;30,8006420135;30,8006420135
2252458,75;324596,25;Laterites;46,8682670593;46,8682670593;1,1884880066;45,6797790527;45,6797790527;8,4332809448;37,2464981079;37,2464981079;6,730298996;30,5161991119;30,5161991119
2252461,25;324596,25;Laterites;46,8142051697;46,8142051697;1,3093452454;45,5048599243;45,5048599243;8,2663154602;37,2385444641;37,2385444641;7,0038070679;30,2347373962;30,2347373962
2252463,75;324596,25;Laterites;46,7632141113;46,7632141113;1,4245147705;45,3386993408;45,3386993408;8,1057052612;37,2329940796;37,2329940796;7,2771568298;29,9558372498;29,9558372498
2252466,25;324596,25;Laterites;46,7123756409;46,7123756409;1,5301704407;45,1822052002;45,1822052002;7,9530792236;37,2291259766;37,2291259766;7,5499992371;29,6791267395;29,6791267395
2252468,75;324596,25;Laterites;46,6617546082;46,6617546082;1,6294555664;45,0322990417;45,0322990417;7,8059806824;37,2263183594;37,2263183594;7,8219909668;29,4043273926;29,4043273926
2252471,25;324596,25;Laterites;46,6086463928;46,6086463928;1,7185096741;44,8901367188;44,8901367188;7,6660766602;37,2240600586;37,2240600586;8,0927505493;29,1313095093;29,1313095093
2252473,75;324596,25;Laterites;46,5503883362;46,5503883362;1,7946281433;44,7557601929;44,7557601929;7,5337219238;37,222038269;37,222038269;8,3618755341;28,860162735;28,860162735
2252476,25;324596,25;Laterites;46,4875144958;46,4875144958;1,8591308594;44,6283836365;44,6283836365;7,4081573486;37,2202262878;37,2202262878;8,6289081573;28,5913181305;28,5913181305
2252478,75;324596,25;Laterites;46,406539917;46,406539917;1,8964767456;44,5100631714;44,5100631714;7,2910385132;37,2190246582;37,2190246582;8,8932685852;28,325756073;28,325756073
2252481,25;324596,25;Laterites;46,2973403931;46,2973403931;1,8894309998;44,4079093933;44,4079093933;7,1883964539;37,2195129395;37,2195129395;9,1542034149;28,0653095245;28,0653095245
2252483,75;324596,25;Laterites;46,1620788574;46,1620788574;1,8454818726;44,3165969849;44,3165969849;7,0937843323;37,2228126526;37,2228126526;9,3275260925;27,8952865601;27,8952865601
2252486,25;324596,25;Laterites;46,0138244629;46,0138244629;1,7679443359;44,245880127;44,245880127;7,0114364624;37,2344436646;37,2344436646;9,5602645874;27,6741790771;27,6741790771
2252488,75;324596,25;Laterites;45,8567504883;45,8567504883;1,6516723633;44,205078125;44,205078125;6,9455108643;37,2595672607;37,2595672607;9,7793216705;27,4802455902;27,4802455902
2252491,25;324596,25;Laterites;45,6958274841;45,6958274841;1,4895019531;44,206325531;44,206325531;6,8999595642;37,3063659668;37,3063659668;9,9796104431;27,3267555237;27,3267555237
2252493,75;324596,25;Laterites;45,5320129395;45,5320129395;1,2683525085;44,2636604309;44,2636604309;6,8808250427;37,3828353882;37,3828353882;10,1562232971;27,2266120911;27,2266120911
2252496,25;324596,25;Laterites;45,3671569824;45,3671569824;0,988407135;44,3787498474;44,3787498474;6,8869628906;37,4917869568;37,4917869568;10,3072662354;27,1845207214;27,1845207214
2252498,75;324596,25;Laterites;45,1978492737;45,1978492737;0,6534385681;44,5444107056;44,5444107056;6,9159584045;37,628452301;37,628452301;10,4354095459;27,1930427551;27,1930427551
2252501,25;324596,25;Laterites;45,0189743042;45,0189743042;0,2780380249;44,7409362793;44,7409362793;6,9570159912;37,7839202881;37,7839202881;10,545759201;27,238161087;27,238161087
2252503,75;324596,25;Argiles superieures;44,842124939;;;;44,842124939;6,8923721313;37,9497528076;37,9497528076;10,6431159973;27,3066368103;27,3066368103
2252506,25;324596,25;Argiles superieures;44,6612129211;;;;44,6612129211;6,4969787598;38,1642341614;38,1642341614;10,6264896393;27,5377445221;27,5377445221
2252508,75;324596,25;Argiles superieures;44,4832687378;;;;44,4832687378;6,1417808533;38,3414878845;38,3414878845;10,6912612915;27,650226593;27,650226593
2252511,25;324596,25;Argiles superieures;44,2914123535;;;;44,2914123535;5,7745437622;38,5168685913;38,5168685913;10,7495918274;27,7672767639;27,7672767639
2252513,75;324596,25;Argiles superieures;44,0964775085;;;;44,0964775085;6,2535018921;37,8429756165;37,8429756165;10,2626647949;27,5803108215;27,5803108215
2252516,25;324596,25;Carbonates;43,9032287598;;;;;;;43,9032287598;20,2032299042;23,6999988556;23,6999988556
2252518,75;324596,25;Carbonates;43,6953468323;;;;;;;43,6953468323;19,9953479767;23,6999988556;23,6999988556
2252521,25;324596,25;Carbonates;43,4850463867;;;;;;;43,4850463867;19,7850475311;23,6999988556;23,6999988556
2252523,75;324596,25;Carbonates;43,2720375061;;;;;;;43,2720375061;19,5720386505;23,6999988556;23,6999988556
2252526,25;324596,25;Carbonates;43,0559005737;;;;;;;43,0559005737;19,3559017181;23,6999988556;23,6999988556
2252528,75;324596,25;Carbonates;42,8569984436;;;;;;;42,8569984436;19,156999588;23,6999988556;23,6999988556
2252531,25;324596,25;Carbonates;42,7352676392;;;;;;;42,7352676392;19,0352687836;23,6999988556;23,6999988556
2252533,75;324596,25;Carbonates;42,6419525146;;;;;;;42,6419525146;18,9419536591;23,6999988556;23,6999988556
2252536,25;324596,25;Carbonates;42,5498924255;;;;;;;42,5498924255;18,8498935699;23,6999988556;23,6999988556
2252538,75;324596,25;Carbonates;42,4561195374;;;;;;;42,4561195374;18,7561206818;23,6999988556;23,6999988556
2252541,25;324596,25;Carbonates;42,3595428467;;;;;;;42,3595428467;18,6595439911;23,6999988556;23,6999988556
2252543,75;324596,25;Carbonates;42,2620811462;;;;;;;42,2620811462;18,5620822906;23,6999988556;23,6999988556
2252546,25;324596,25;Carbonates;42,1678504944;;;;;;;42,1678504944;18,4678516388;23,6999988556;23,6999988556
2252548,75;324596,25;Carbonates;42,0684623718;;;;;;;42,0684623718;18,3684635162;23,6999988556;23,6999988556
2252551,25;324596,25;Carbonates;41,9666366577;;;;;;;41,9666366577;18,2666378021;23,6999988556;23,6999988556
2252553,75;324596,25;Carbonates;41,8607559204;;;;;;;41,8607559204;18,1607570648;23,6999988556;23,6999988556
2252556,25;324596,25;Carbonates;41,7570457458;;;;;;;41,7570457458;18,0570468903;23,6999988556;23,6999988556
2252558,75;324596,25;Carbonates;41,6522789001;;;;;;;41,6522789001;17,9522800446;23,6999988556;23,6999988556
2252561,25;324596,25;Carbonates;41,5489578247;;;;;;;41,5489578247;17,8489589691;23,6999988556;23,6999988556
2252563,75;324596,25;Carbonates;41,4458351135;;;;;;;41,4458351135;17,7458362579;23,6999988556;23,6999988556
2252566,25;324596,25;Carbonates;41,3433990479;;;;;;;41,3433990479;17,6434001923;23,6999988556;23,6999988556
2252568,75;324596,25;Carbonates;41,244846344;;;;;;;41,244846344;17,5448474884;23,6999988556;23,6999988556
2252571,25;324596,25;Carbonates;41,2064094543;;;;;;;41,2064094543;17,5064105988;23,6999988556;23,6999988556
2252573,75;324596,25;Carbonates;41,1994590759;;;;;;;41,1994590759;17,4994602203;23,6999988556;23,6999988556
2252576,25;324596,25;Carbonates;41,1889190674;;;;;;;41,1889190674;17,4889202118;23,6999988556;23,6999988556
2252578,75;324596,25;Carbonates;41,1833572388;;;;;;;41,1833572388;17,4833583832;23,6999988556;23,6999988556
2252581,25;324596,25;Carbonates;41,1720085144;;;;;;;41,1720085144;17,4720096588;23,6999988556;23,6999988556
2252583,75;324596,25;Carbonates;41,163520813;;;;;;;41,163520813;17,4635219574;23,6999988556;23,6999988556
2252586,25;324596,25;Carbonates;41,1692428589;;;;;;;41,1692428589;17,4692440033;23,6999988556;23,6999988556
2252363,75;324598,75;Laterites;53,517665863;53,517665863;3,8514213562;49,6662445068;49,6662445068;14,2212219238;35,445022583;;;;35,445022583
2252366,25;324598,75;Laterites;53,4473419189;53,4473419189;3,870300293;49,577041626;49,577041626;14,1561279297;35,4209136963;;;;35,4209136963
2252368,75;324598,75;Laterites;53,3136367798;53,3136367798;3,8301963806;49,4834403992;49,4834403992;14,0926780701;35,3907623291;;;;35,3907623291
2252371,25;324598,75;Laterites;53,1623649597;53,1623649597;3,7770729065;49,3852920532;49,3852920532;14,031463623;35,3538284302;;;;35,3538284302
2252373,75;324598,75;Laterites;53,0065536499;53,0065536499;3,7240562439;49,282497406;49,282497406;13,9730834961;35,3094139099;;;;35,3094139099
2252376,25;324598,75;Laterites;52,8643989563;52,8643989563;3,6893692017;49,1750297546;49,1750297546;13,9181518555;35,2568778992;;;;35,2568778992
2252378,75;324598,75;Laterites;52,7107849121;52,7107849121;3,6478805542;49,0629043579;49,0629043579;13,8672332764;35,1956710815;;;;35,1956710815
2252381,25;324598,75;Laterites;52,551235199;52,551235199;3,6049880981;48,9462471008;48,9462471008;13,8208732605;35,1253738403;;;;35,1253738403
2252383,75;324598,75;Laterites;52,377204895;52,377204895;3,551940918;48,8252639771;48,8252639771;13,7795333862;35,0457305908;;;;35,0457305908
2252386,25;324598,75;Laterites;52,1945381165;52,1945381165;3,4942436218;48,7002944946;48,7002944946;13,7435760498;34,9567184448;;;;34,9567184448
2252388,75;324598,75;Laterites;51,9998550415;51,9998550415;3,4280586243;48,5717964172;48,5717964172;13,7132911682;34,858505249;;;;34,858505249
2252391,25;324598,75;Laterites;51,793888092;51,793888092;3,3333702087;48,4605178833;48,4605178833;13,709022522;34,7514953613;;;;34,7514953613
2252393,75;324598,75;Laterites;51,5767593384;51,5767593384;3,2508773804;48,325881958;48,325881958;13,6895599365;34,6363220215;;;;34,6363220215
2252396,25;324598,75;Laterites;51,3515319824;51,3515319824;3,1616592407;48,1898727417;48,1898727417;13,6760787964;34,5137939453;;;;34,5137939453
2252398,75;324598,75;Laterites;51,1145935059;51,1145935059;3,0611953735;48,0533981323;48,0533981323;13,6685256958;34,3848724365;;;;34,3848724365
2252401,25;324598,75;Laterites;50,8714332581;50,8714332581;2,9539871216;47,9174461365;47,9174461365;13,6667900085;34,2506561279;;;;34,2506561279
2252403,75;324598,75;Laterites;50,6228141785;50,6228141785;2,8397331238;47,7830810547;47,7830810547;13,6707763672;34,1123046875;;;;34,1123046875
2252406,25;324598,75;Laterites;50,3709640503;50,3709640503;2,7195777893;47,651386261;47,651386261;13,5198326111;34,1315536499;34,1315536499;0,1605415344;33,9710121155;33,9710121155
2252408,75;324598,75;Laterites;50,1173362732;50,1173362732;2,5938529968;47,5234832764;47,5234832764;13,2577476501;34,2657356262;34,2657356262;0,4377555847;33,8279800415;33,8279800415
2252411,25;324598,75;Laterites;49,8619155884;49,8619155884;2,4625701904;47,3993453979;47,3993453979;12,9909667969;34,4083786011;34,4083786011;0,723991394;33,684387207;33,684387207
2252413,75;324598,75;Laterites;49,6170501709;49,6170501709;2,3346748352;47,2823753357;47,2823753357;12,7225227356;34,5598526001;34,5598526001;1,0185089111;33,541343689;33,541343689
2252416,25;324598,75;Laterites;49,3692436218;49,3692436218;2,1967773438;47,1724662781;47,1724662781;12,4519920349;34,7204742432;34,7204742432;1,3205795288;33,3998947144;33,3998947144
2252418,75;324598,75;Laterites;49,1180458069;49,1180458069;2,0474243164;47,0706214905;47,0706214905;12,1800727844;34,8905487061;34,8905487061;1,6295585632;33,2609901428;33,2609901428
2252421,25;324598,75;Laterites;48,883644104;48,883644104;1,9058647156;46,9777793884;46,9777793884;11,9074668884;35,0703125;35,0703125;1,9448280334;33,1254844666;33,1254844666
2252423,75;324598,75;Laterites;48,6577262878;48,6577262878;1,7629356384;46,8947906494;46,8947906494;11,6348609924;35,259929657;35,259929657;2,2658233643;32,9941062927;32,9941062927
2252426,25;324598,75;Laterites;48,442401886;48,442401886;1,6200523376;46,8223495483;46,8223495483;11,3628883362;35,4594612122;35,4594612122;2,5920219421;32,86743927;32,86743927
2252428,75;324598,75;Laterites;48,2365570068;48,2365570068;1,4755325317;46,7610244751;46,7610244751;11,0921859741;35,668838501;35,668838501;2,9229316711;32,7459068298;32,7459068298
